cat,treeID,Z,HTLC_x,vol1,vol2,vol3,vol4,vol5,sfa1,sfa2,sfa3,sfa4,sfa5,UndHt,XTOP,YTOP,ZTOP,Carea,mCDst,plotID,uni,NNhere,CI_Carea,CI_Z,CI_mCDst,CI_HTLC,CI_vol1,CI_vol2,CI_vol3,CI_vol4,CI_vol5,CI_sfa1,CI_sfa2,CI_sfa3,CI_sfa4,CI_sfa5,SILVA1,SILVA2,X1,Y1,Id,Area,NL,pStV_LMR,pStV_RF,pDBH_LMR,pDBH_RF,geom_type,geom_x,geom_y,Z_ft,status,tree_idx_in_row,thin_decision
1433,2114,22.051,14.2,9.019,32.277,57.951,72.803,88.708,24.956,54.714,81.667,97.397,116.413,0.0,725390.61325,4162639.405,22.05075,12.4637164372834,4.782,1,2113,7,1.842,1.895,1.843,1.851,2.094,1.896,2.026,1.983,1.997,1.992,1.865,1.967,1.913,1.911,4.0,105.0,725390.421,4162639.306,0,26844.5658775,15,18.1701151121742,19.3935943666667,11.2659441084476,10.5153200129411,Point,725390.421,4162639.306,72.34580283999999,Alive,5,Keep
1407,2068,20.615,13.8,9.076,31.713,53.261,64.57,78.982,26.651,55.05,77.017,90.267,110.093,0.0,725393.49125,4162640.7875,20.61525,12.590913031403,4.544,1,2067,6,1.653,1.55,1.578,1.611,2.875,1.858,1.668,1.527,1.537,2.449,1.755,1.642,1.548,1.583,4.0,91.0,725393.439,4162640.791,0,26844.5658775,15,16.182740989525,15.5077962333333,10.3826011882231,10.3193633563488,Point,725393.439,4162640.791,67.6345166,Alive,6,Keep
1362,1983,22.208,14.4,7.636,32.954,57.409,82.066,103.314,23.188,56.304,80.076,105.606,129.205,0.0,725396.349,4162643.1525,22.208,13.3903192182188,4.779,1,1982,7,2.117,1.9,1.928,1.861,2.946,2.47,2.342,2.658,2.778,2.561,2.205,2.106,2.297,2.352,3.0,64.0,725396.385,4162643.201,0,26844.5658775,15,20.0198582960732,18.0959733,11.6871520563941,10.3328499809603,Point,725396.385,4162643.201,72.86089471999999,Alive,7,Keep
1290,1858,20.916,14.2,5.63,29.41,49.014,75.696,87.917,18.232,51.355,71.369,102.247,113.868,0.0,725402.472,4162647.752,20.91575,15.2268479998456,5.166,1,1857,8,2.652,1.859,2.056,1.819,2.338,2.456,2.235,2.711,2.665,2.233,2.205,2.022,2.362,2.233,4.0,93.0,725402.508,4162647.703,0,26844.5658775,15,17.3786521053215,14.2335718666667,10.4701646957095,9.6981500156163,Point,725402.508,4162647.703,68.62204944,Alive,9,Keep
1260,1802,20.262,17.8,7.222,29.996,51.851,66.824,78.599,21.729,51.652,74.511,90.819,106.231,0.0,725405.79975,4162649.1835,20.26225,12.6128961565264,4.784,1,1801,7,1.886,1.81,1.887,2.404,2.801,2.157,2.042,2.027,2.013,2.462,2.023,1.968,1.94,1.953,0.0,0.0,725405.669,4162649.186,0,26844.5658775,15,16.1399673843648,17.9163299,10.4305125512698,10.0848933490941,Point,725405.669,4162649.186,66.47638008,Alive,10,Keep
1091,1534,21.993,14.4,4.564,25.749,49.423,61.218,72.621,15.21,47.558,72.161,85.036,100.359,3.2,725420.77,4162659.4985,21.99325,13.230397656298,4.724,1,1533,7,1.976,1.857,1.847,1.839,1.777,1.922,1.951,1.979,1.959,1.691,1.874,1.877,1.882,1.859,3.0,70.0,725421.022,4162659.33,0,26844.5658775,15,16.4079600772735,16.3043334,10.3806214454638,9.94148333657693,Point,725421.022,4162659.33,72.15551411999999,Alive,15,Keep
1054,1479,22.687,13.8,3.785,21.808,50.268,64.662,80.095,13.629,43.602,75.803,90.492,112.211,3.0,725424.181,4162661.18625,22.68675,12.423857748945,4.714,1,1478,6,1.671,1.752,1.659,1.632,1.475,1.454,1.795,1.877,1.917,1.486,1.532,1.78,1.804,1.868,4.0,95.0,725424.184,4162661.312,0,26844.5658775,15,17.6352017519325,19.3153967666667,10.9909267241701,10.5707333539285,Point,725424.184,4162661.312,74.43241708000001,Alive,16,Keep
1016,1420,21.382,13.6,3.801,20.297,40.166,52.923,69.135,13.703,41.183,64.618,79.414,101.538,4.6,725427.05825,4162663.30275,21.38175,10.4785894996312,4.183,1,1419,6,1.373,1.728,1.48,1.733,1.3,1.333,1.398,1.453,1.59,1.369,1.438,1.494,1.527,1.661,4.0,111.0,725427.156,4162663.634,0,26844.5658775,15,15.5181095730871,15.6748472619048,10.3209818003764,10.3132166577681,Point,725427.156,4162663.634,70.15092088,Alive,17,Keep
985,1373,21.572,13.4,5.167,22.715,50.723,69.084,83.366,17.406,44.852,76.307,95.812,111.076,0.0,725430.2075,4162664.91825,21.57225,14.0616280311369,4.856,1,1372,7,1.946,1.779,1.796,1.74,1.394,1.403,1.735,1.887,1.844,1.471,1.523,1.752,1.846,1.767,4.0,82.0,725430.355,4162664.723,0,26844.5658775,15,17.3168088324407,17.3024043333333,10.7975610651368,10.1979733065099,Point,725430.355,4162664.723,70.77428048,Alive,18,Keep
942,1306,23.272,15.4,7.65,31.815,55.141,69.005,86.04,23.679,55.336,81.883,97.88,120.814,0.0,725432.712,4162667.16475,23.27225,10.9650856250664,4.496,1,1305,7,1.589,2.012,1.738,2.101,2.047,2.06,1.925,1.898,1.955,2.022,1.98,1.95,1.935,2.007,2.0,55.0,725433.178,4162667.163,0,26844.5658775,15,18.7828166707919,19.2845077333334,11.5449593722578,10.6285933246661,Point,725433.178,4162667.163,76.35170848,Alive,19,Keep
908,1251,21.199,14.4,8.985,30.701,47.724,56.878,78.944,25.161,53.557,72.044,84.059,111.021,12.6,725436.543,4162669.3635,21.199,11.3999894680892,4.549,1,1250,7,1.785,1.813,1.851,1.901,3.667,2.282,1.815,1.66,2.016,2.872,2.093,1.821,1.723,1.992,5.0,120.0,725436.451,4162669.215,0,26844.5658775,15,16.4826083368924,18.1494277666667,10.5853834729129,9.90468002080603,Point,725436.451,4162669.215,69.55052716,Alive,20,Keep
1702,2555,22.501,12.0,6.0,31.072,60.764,87.279,105.123,18.607,55.253,86.736,114.072,133.567,0.0,725376.29025,4162625.094,22.50075,13.5750465929741,5.316,1,2554,7,1.565,1.844,1.631,1.714,2.29,2.147,1.9,1.928,1.993,2.01,1.986,1.833,1.878,1.935,6.0,158.0,725376.775,4162625.432,0,26844.5658775,16,20.1770550312026,22.6020213333333,12.4816701297288,10.8317266451509,Point,725376.775,4162625.432,73.82218084,Alive,1,Keep
1635,2452,22.25,17.0,5.145,32.782,62.42,92.439,107.506,17.544,57.091,86.131,115.548,130.69,0.0,725379.7875,4162628.43025,22.25,14.5006783745484,5.485,1,2451,7,1.752,1.759,1.79,2.231,1.496,1.884,1.841,2.067,2.068,1.561,1.849,1.793,1.94,1.903,0.0,0.0,725379.543,4162628.367,0,26844.5658775,16,20.6797387780079,20.5515308,12.3799732215402,10.5757999212734,Point,725379.543,4162628.367,72.99869,Alive,2,Keep
1594,2387,21.966,14.6,5.768,31.206,55.093,69.234,82.851,18.4,53.961,78.024,93.758,111.576,0.0,725382.88225,4162630.68575,21.966,12.5899111561594,4.693,1,2386,8,1.899,2.008,1.86,2.008,2.027,2.114,2.067,2.077,2.102,1.967,2.059,2.016,2.022,2.04,4.0,107.0,725382.845,4162630.635,0,26844.5658775,16,17.4503535806081,17.5914174,11.0060668043985,10.3525700045039,Point,725382.845,4162630.635,72.06693144,Alive,3,Keep
1555,2326,21.618,14.6,5.068,27.81,48.29,52.611,67.338,16.189,49.306,71.673,77.097,98.849,0.0,725386.3165,4162632.74525,21.61825,12.1266773432144,4.785,1,2325,8,2.031,2.065,2.074,2.086,1.904,2.034,2.057,1.773,1.928,1.841,2.003,2.05,1.817,1.982,4.0,109.0,725385.997,4162632.482,0,26844.5658775,16,15.4729546142303,16.1701774333334,10.2473372972919,10.0884133640184,Point,725385.997,4162632.482,70.92519911999999,Alive,4,Keep
1516,2256,21.199,14.2,8.333,32.845,52.153,66.306,76.956,23.982,55.542,75.715,92.359,107.087,0.0,725388.95325,4162634.63675,21.19875,12.2853091246216,4.767,1,2255,7,1.827,1.805,1.833,1.833,2.945,2.188,1.971,1.975,1.895,2.56,2.046,1.919,1.929,1.867,3.0,69.0,725388.96,4162634.666,0,26844.5658775,16,16.3865026359465,18.3351285333333,10.5483817215856,10.1569433627334,Point,725388.96,4162634.666,69.55052716,Alive,5,Keep
1479,2197,20.563,13.4,10.185,37.022,61.423,85.836,101.659,28.061,59.059,83.076,107.379,124.655,0.0,725392.253,4162636.2765,20.563,13.6873235626845,4.826,1,2196,8,2.251,1.911,2.03,1.902,4.323,2.816,2.517,2.66,2.664,3.434,2.424,2.268,2.353,2.332,6.0,137.0,725392.229,4162636.527,0,26844.5658775,16,18.5888104333642,17.2092735666667,11.265017388121,10.3114366807587,Point,725392.229,4162636.527,67.46391292,Alive,6,Keep
1440,2133,21.693,13.6,2.376,22.093,48.084,68.096,77.647,10.006,46.126,74.057,95.443,107.917,0.0,725396.00125,4162639.09425,21.69275,12.3840246248583,4.727,1,2132,6,1.676,1.696,1.692,1.596,0.64,1.311,1.584,1.72,1.64,0.831,1.52,1.654,1.719,1.644,5.0,123.0,725395.86,4162638.856,0,26844.5658775,16,16.6477412989887,17.6641894333333,10.6794195800732,10.3435566827134,Point,725395.86,4162638.856,71.17126212000001,Alive,7,Keep
1408,2069,20.447,14.2,8.463,26.953,43.721,52.997,63.889,24.776,48.904,67.83,80.936,96.628,0.0,725398.55325,4162640.78525,20.447,11.124949938152,4.377,1,2068,6,1.558,1.604,1.624,1.694,3.91,1.926,1.586,1.467,1.512,3.093,1.798,1.631,1.568,1.609,4.0,103.0,725398.639,4162640.887,0,26844.5658775,16,14.3437449728255,14.1713545333333,9.75741670720727,9.93987663888956,Point,725398.639,4162640.887,67.08333548,Alive,8,Keep
1339,1948,21.223,13.6,4.325,24.167,46.888,58.019,70.739,14.762,45.531,70.131,83.199,99.742,0.0,725404.32175,4162644.46375,21.223,12.9063907806703,4.728,1,1947,8,2.088,2.003,2.001,1.882,1.635,1.861,1.983,1.926,1.956,1.692,1.899,1.983,1.927,1.947,4.0,98.0,725404.448,4162644.711,0,26844.5658775,16,15.6288199687056,15.9160440666667,10.204624845134,10.0793900313756,Point,725404.448,4162644.711,69.62926732,Alive,10,Keep
1305,1885,20.779,13.8,6.839,28.36,50.597,64.892,87.054,20.83,50.294,74.038,89.648,115.85,0.0,725407.215,4162646.82025,20.7785,12.2800513749535,4.783,1,1884,7,1.805,1.83,1.866,1.769,2.274,1.952,1.94,1.966,2.201,2.159,1.909,1.913,1.912,2.091,5.0,133.0,725407.419,4162646.584,0,26844.5658775,16,17.0927154816351,18.853654,10.9689991039942,10.3221000172325,Point,725407.419,4162646.584,68.17257436,Alive,11,Keep
1240,1772,21.354,13.2,4.341,24.026,49.558,64.738,70.664,15.832,45.581,75.931,92.219,99.428,0.0,725413.64575,4162650.39925,21.354,11.9501371564984,4.778,1,1771,7,1.845,1.859,1.937,1.803,1.67,1.707,1.852,1.871,1.79,1.775,1.768,1.914,1.907,1.809,6.0,143.0,725413.428,4162650.638,0,26844.5658775,16,15.5920727203302,16.9917899952381,10.3343160579556,9.8676367012228,Point,725413.428,4162650.638,70.05905736,Alive,13,Keep
1207,1719,20.894,13.0,7.233,28.43,49.748,68.256,76.326,21.997,50.284,73.512,93.733,105.919,0.0,725416.50775,4162652.529,20.8935,11.5421358754975,4.501,1,1718,8,2.019,2.027,2.025,1.963,2.946,2.28,2.145,2.349,2.301,2.694,2.207,2.122,2.262,2.238,7.0,175.0,725416.447,4162652.643,0,26844.5658775,16,15.8529159029511,16.5165058666667,10.3797290321128,9.77128667443956,Point,725416.447,4162652.643,68.54987095999999,Alive,14,Keep
1177,1665,21.697,14.4,4.989,25.634,43.299,52.129,59.697,16.359,47.199,66.346,78.596,88.653,2.6,725419.23625,4162654.4485,21.69675,11.161038781589,4.555,1,1664,8,1.896,2.099,2.019,2.158,2.404,2.173,1.926,1.861,1.805,2.143,2.11,1.943,1.935,1.847,3.0,83.0,725419.441,4162654.56,0,26844.5658775,16,14.728232771621,14.7058185,9.97693599480552,9.85610669183219,Point,725419.441,4162654.56,71.18438548,Alive,15,Keep
989,1378,21.542,13.4,12.865,39.202,63.001,81.357,92.103,32.385,63.477,87.53,108.378,121.829,4.2,725434.356,4162664.588,21.54225,13.3958645317471,5.103,1,1377,6,1.75,1.592,1.764,1.557,3.167,2.275,1.912,1.938,1.786,2.502,2.021,1.802,1.853,1.729,4.0,79.0,725434.297,4162664.665,0,26844.5658775,16,18.2893497448706,18.5767678333333,11.2913627412193,10.5244499817297,Point,725434.297,4162664.665,70.67585528000001,Alive,19,Keep
958,1330,22.395,14.0,4.15,23.751,50.344,66.194,73.536,15.925,46.752,76.667,93.631,105.004,2.2,725438.0465,4162666.69075,22.39475,11.9650664380752,4.623,1,1329,7,1.82,1.901,1.807,1.813,1.087,1.419,1.75,1.889,1.704,1.339,1.589,1.805,1.878,1.74,7.0,191.0,725437.949,4162666.692,0,26844.5658775,16,16.4670710990499,18.7731016333334,10.616482966638,10.2034700323253,Point,725437.949,4162666.692,73.4744118,Alive,20,Keep
884,1217,21.807,14.4,5.855,26.932,49.097,57.473,67.327,18.422,48.995,73.532,83.263,96.879,0.0,725443.9925,4162670.268,21.80725,11.8115056245588,4.623,1,1216,7,1.785,1.876,1.829,1.85,1.711,1.744,1.792,1.692,1.686,1.72,1.77,1.818,1.733,1.725,4.0,110.0,725444.084,4162670.487,0,26844.5658775,16,15.5911722604302,16.2880827619048,10.2621173666107,10.0075300175733,Point,725444.084,4162670.487,71.54527788,Alive,22,Keep
1684,2531,21.296,13.2,9.668,36.527,66.642,85.538,99.727,27.544,58.661,88.504,107.926,125.393,0.0,725381.37725,4162625.656,21.29625,14.8325401255861,5.145,1,2530,7,1.873,1.676,1.701,1.618,3.052,2.166,2.108,2.081,1.992,2.682,1.918,1.922,1.903,1.857,4.0,83.0,725381.105,4162625.692,0,26844.5658775,17,18.9795517161894,20.1314134,11.5658267385791,10.476533277954,Point,725381.105,4162625.692,69.86876864,Alive,1,Keep
1651,2475,21.606,14.4,5.279,23.152,45.229,56.237,62.732,17.216,43.797,69.471,82.867,92.23,0.0,725384.062,4162628.15425,21.606,11.870170436785,4.718,1,2474,8,1.805,2.002,1.916,2.0,1.893,1.57,1.731,1.743,1.577,1.88,1.668,1.832,1.839,1.679,3.0,88.0,725384.384,4162627.929,0,26844.5658775,17,14.9989187511609,15.4771427666667,10.1614569414499,9.7624400022079,Point,725384.384,4162627.929,70.88582904,Alive,2,Keep
1605,2406,20.96,14.4,8.059,30.759,47.806,62.529,73.205,23.852,52.957,70.724,88.771,104.819,0.0,725387.5835,4162630.55175,20.96,12.0955078746192,4.755,1,2405,8,2.064,2.028,2.091,2.099,3.879,2.531,2.172,2.344,2.273,3.284,2.316,2.107,2.264,2.233,4.0,100.0,725387.615,4162630.046,0,26844.5658775,17,15.7319261657196,16.0746370333333,10.3244127064095,9.85049667746869,Point,725387.615,4162630.046,68.76640640000001,Alive,3,Keep
1564,2337,20.722,14.0,2.933,20.56,35.238,46.619,57.053,11.199,41.153,57.985,73.781,88.15,0.0,725390.46175,4162632.37725,20.72225,11.0788153744652,4.523,1,2336,7,1.682,1.841,1.787,1.877,1.095,1.404,1.345,1.423,1.477,1.242,1.544,1.49,1.589,1.618,4.0,111.0,725390.435,4162632.045,0,26844.5658775,17,13.7309504113011,15.4236541,9.66031341441538,9.66621665456476,Point,725390.435,4162632.045,67.98556648,Alive,4,Keep
1528,2281,20.628,13.8,3.761,23.21,45.746,63.671,73.289,13.298,44.021,69.562,89.514,102.568,0.0,725393.92125,4162634.03825,20.628,11.8247035624518,4.743,1,2280,8,2.049,2.058,2.092,2.117,1.802,1.949,2.068,2.237,2.231,1.788,1.94,2.052,2.168,2.17,4.0,102.0,725393.619,4162633.896,0,26844.5658775,17,15.522131100571,16.4622992666667,10.309163270833,9.90880335208093,Point,725393.619,4162633.896,67.67716752,Alive,5,Keep
1493,2223,21.456,13.6,4.569,22.333,46.627,63.185,73.698,15.523,42.457,71.127,89.416,103.445,0.0,725396.66575,4162635.9145,21.45625,11.5347650941694,4.778,1,2222,7,1.802,1.937,1.92,1.893,2.134,1.755,1.858,1.904,1.948,1.982,1.727,1.866,1.895,1.934,5.0,133.0,725396.787,4162635.862,0,26844.5658775,17,16.0248028008304,18.4017445333333,10.5875629242889,9.93710002134447,Point,725396.787,4162635.862,70.39370303999999,Alive,6,Keep
1455,2155,21.263,15.0,3.288,23.184,44.748,59.635,69.034,12.302,44.649,67.786,85.515,97.695,0.0,725399.4545,4162638.30375,21.2635,11.5245414063902,4.359,1,2154,7,1.829,1.874,1.759,2.06,1.282,1.835,1.804,1.878,1.862,1.381,1.831,1.785,1.85,1.826,4.0,112.0,725399.743,4162638.105,0,26844.5658775,17,15.4274303236485,16.2760457619048,10.0962278471296,9.76240000845163,Point,725399.743,4162638.105,69.76050092,Alive,7,Keep
1388,2033,21.362,14.4,7.284,28.126,48.256,56.056,71.731,21.754,50.178,72.119,81.637,102.402,0.0,725405.6895,4162642.13825,21.36225,11.3929949689773,4.616,1,2032,6,1.562,1.655,1.647,1.714,2.69,1.954,1.744,1.65,1.794,2.331,1.816,1.711,1.637,1.75,3.0,78.0,725405.808,4162641.978,0,26844.5658775,17,15.8804332103097,15.3438973666667,10.3870190390239,9.71315334870774,Point,725405.808,4162641.978,70.08530408,Alive,9,Keep
1350,1963,20.693,13.6,5.55,25.463,44.669,57.168,64.6,17.623,46.61,67.821,84.037,95.029,0.0,725408.9935,4162643.9125,20.69325,11.9013580622122,4.615,1,1962,8,2.066,2.02,2.065,2.041,2.147,2.05,1.923,1.963,1.816,2.082,2.037,1.948,2.023,1.899,4.0,91.0,725409.169,4162644.158,0,26844.5658775,17,14.6126879450073,14.8006040666667,9.83868269033879,9.68913336046724,Point,725409.169,4162644.158,67.89042212000001,Alive,10,Keep
1314,1900,22.476,14.4,4.058,26.137,51.328,65.038,80.378,14.163,48.549,75.583,90.252,109.844,0.0,725411.94625,4162645.83875,22.476,12.8434065636247,4.826,1,1899,8,2.135,2.149,2.074,2.13,1.439,1.994,2.091,2.05,2.165,1.553,2.04,2.071,2.022,2.124,3.0,75.0,725412.042,4162646.127,0,26844.5658775,17,17.5810735618356,16.5387272333333,10.9493953278194,10.6116033199776,Point,725412.042,4162646.127,73.74015983999999,Alive,11,Keep
1276,1833,21.617,14.4,8.088,29.583,54.226,72.075,81.786,22.96,51.07,78.435,98.041,109.84,0.0,725414.51375,4162648.4035,21.617,12.0442893129657,4.761,1,1832,8,1.827,2.0,1.941,2.119,3.071,2.13,2.012,2.064,2.013,2.599,2.041,2.005,2.063,2.004,3.0,77.0,725415.003,4162648.306,0,26844.5658775,17,17.1803699700261,17.8764244333333,10.9900434606838,10.2876833530302,Point,725415.003,4162648.306,70.92191828,Alive,12,Keep
1243,1779,20.557,12.6,6.494,29.457,57.266,73.031,85.519,19.459,50.174,79.095,94.593,109.909,4.6,725417.96025,4162650.452,20.55675,14.59388306248,4.889,1,1778,7,1.992,1.682,1.757,1.623,1.883,1.795,1.891,1.858,1.895,1.732,1.715,1.801,1.758,1.788,6.0,125.0,725418.274,4162650.078,0,26844.5658775,17,16.7965699776382,16.3420009,10.6202026264246,10.223523326459,Point,725418.274,4162650.078,67.44422788,Alive,13,Keep
1218,1738,21.367,13.4,3.616,22.077,47.52,61.781,75.353,13.741,43.529,71.865,87.188,105.352,2.6,725421.16175,4162651.70875,21.367,12.4336796877469,4.774,1,1737,8,1.991,2.084,2.036,2.06,1.572,1.704,1.97,2.055,2.16,1.627,1.818,2.005,2.045,2.141,4.0,98.0,725421.252,4162651.691,0,26844.5658775,17,16.2415942164423,16.6919479333333,10.6032804250315,10.369626648581,Point,725421.252,4162651.691,70.10170828,Alive,14,Keep
1183,1681,21.666,13.8,1.665,19.512,40.317,51.523,61.954,8.449,41.968,65.63,78.629,94.37,3.6,725423.82225,4162653.918,21.66575,11.5068826244678,4.604,1,1680,7,1.653,1.915,1.777,1.91,0.647,1.492,1.549,1.608,1.608,0.943,1.692,1.689,1.721,1.742,4.0,111.0,725424.069,4162653.965,0,26844.5658775,17,14.8923117269423,16.0384917333333,10.1476122825012,9.74638334379556,Point,725424.069,4162653.965,71.08267944,Alive,15,Keep
1149,1624,22.225,13.6,5.247,27.729,62.556,83.827,107.282,17.127,49.573,85.793,104.434,126.961,4.6,725427.2375,4162656.26075,22.22525,16.4262567502446,5.222,1,1623,8,2.334,1.93,1.99,1.843,2.461,2.114,2.386,2.562,2.746,2.103,1.97,2.177,2.235,2.3,4.0,80.0,725427.227,4162655.845,0,26844.5658775,17,20.4377757445736,14.3595280333333,11.8868691948718,9.7893099946587,Point,725427.227,4162655.845,72.916669,Alive,16,Keep
1108,1561,22.23,13.2,7.477,27.823,55.379,73.226,83.808,21.46,48.962,79.32,98.684,112.449,0.0,725430.41075,4162658.19,22.22975,12.6361035321606,4.77,1,1560,6,1.404,1.648,1.492,1.538,2.032,1.567,1.619,1.697,1.592,1.806,1.523,1.596,1.664,1.591,4.0,115.0,725430.356,4162658.19,0,26844.5658775,17,17.7084803257595,18.5529067,11.2501860659788,10.5243933501035,Point,725430.356,4162658.19,72.9330732,Alive,17,Keep
1073,1507,20.147,12.8,8.508,29.252,57.204,70.353,90.058,23.595,51.359,79.866,94.364,116.144,0.0,725433.39775,4162660.4565,20.14725,15.1982444992173,5.053,1,1506,6,1.754,1.392,1.573,1.417,1.843,1.534,1.6,1.525,1.635,1.68,1.497,1.52,1.476,1.545,5.0,103.0,725433.185,4162660.635,0,26844.5658775,17,17.0985529982672,16.7642520333333,10.7838266460243,10.6368366205379,Point,725433.185,4162660.635,66.09908347999999,Alive,18,Keep
1032,1444,22.419,13.6,7.868,30.537,57.889,74.91,88.547,22.954,53.403,82.929,99.898,118.239,6.2,725436.384,4162662.282,22.41925,12.4905088435626,4.689,1,1443,6,1.588,1.738,1.602,1.655,2.266,1.726,1.761,1.824,1.806,1.966,1.687,1.732,1.753,1.758,5.0,132.0,725436.24,4162662.288,0,26844.5658775,17,18.3217512569943,20.0890750333334,11.3667798720803,10.7820333669511,Point,725436.24,4162662.288,73.55315196000001,Alive,19,Keep
1002,1397,20.854,14.0,5.177,28.343,49.591,59.511,70.952,17.645,51.468,75.466,87.154,102.645,4.6,725439.4155,4162664.09125,20.8545,11.760840718518,4.56,1,1396,7,1.782,1.764,1.804,1.855,1.508,1.784,1.713,1.685,1.643,1.573,1.83,1.787,1.768,1.714,5.0,122.0,725439.328,4162663.987,0,26844.5658775,17,15.3545194495306,16.9476584666667,10.1478808221875,9.79933670433731,Point,725439.328,4162663.987,68.41863735999999,Alive,20,Keep
963,1336,22.455,14.8,9.172,31.792,59.284,69.319,91.699,26.128,54.082,83.957,95.597,122.562,0.0,725442.33425,4162666.25425,22.455,12.5749605625242,4.797,1,1335,8,2.123,2.115,2.084,2.104,3.504,2.317,2.381,2.263,2.589,2.92,2.163,2.267,2.192,2.439,2.0,49.0,725442.381,4162666.261,0,26844.5658775,17,18.9082261375331,15.8257531333333,11.4078693075621,10.3858966650772,Point,725442.381,4162666.261,73.67126219999999,Alive,21,Keep
931,1288,20.808,14.6,10.551,33.973,54.095,70.396,77.805,27.844,56.486,77.859,96.092,106.08,0.0,725445.592,4162668.2055,20.8085,12.2875950936577,4.791,1,1287,8,2.059,1.931,2.081,2.067,4.148,2.501,2.117,2.258,2.155,3.23,2.29,2.077,2.195,2.096,4.0,95.0,725445.631,4162667.908,0,26844.5658775,17,16.1646470756108,16.3354634666666,10.4370356364263,10.0551200179332,Point,725445.631,4162667.908,68.26771872,Alive,22,Keep
893,1229,21.873,14.0,7.823,31.847,58.662,65.204,83.17,21.744,53.982,82.687,88.396,111.971,0.0,725448.57975,4162670.35025,21.8735,12.6591420313925,4.665,1,1228,7,2.02,1.855,1.886,1.777,2.939,2.279,2.296,1.995,2.277,2.388,2.087,2.143,1.883,2.125,6.0,143.0,725448.525,4162669.972,0,26844.5658775,17,17.3360136939668,17.5047319666666,10.7549678032901,10.1842233226407,Point,725448.525,4162669.972,71.76181332,Alive,23,Keep
1738,2611,21.287,13.4,5.725,30.878,59.437,70.64,96.515,17.626,54.324,82.729,94.826,123.254,0.0,725383.403,4162623.31525,21.287,14.8816866570851,5.167,1,2610,8,2.146,1.827,1.819,1.866,2.546,2.454,2.381,2.082,2.301,2.096,2.172,2.078,1.881,2.036,3.0,64.0,725382.983,4162623.144,0,26844.5658775,18,18.6594958222957,17.3224976666667,11.3228415816336,10.5279199775071,Point,725382.983,4162623.144,69.83924108,Alive,1,Keep
1655,2480,21.697,13.8,3.217,23.378,49.185,56.257,70.55,12.538,46.102,74.588,81.281,101.609,0.0,725389.2355,4162627.38475,21.697,12.6145544689207,4.773,1,2479,8,2.1,2.103,2.071,2.031,1.906,2.104,2.306,2.121,2.162,1.906,2.123,2.27,2.075,2.146,4.0,102.0,725389.284,4162627.513,0,26844.5658775,18,15.9033751029846,16.0913942,10.3663498169077,10.3867500267768,Point,725389.284,4162627.513,71.18438548,Alive,3,Keep
1501,2231,22.557,13.4,4.977,22.261,50.065,71.802,85.199,16.891,43.143,75.074,98.18,114.291,0.0,725401.54975,4162635.4775,22.557,12.3991272191633,4.747,1,2230,8,2.167,2.245,2.112,2.054,2.218,1.998,2.283,2.611,2.62,2.194,1.985,2.23,2.442,2.428,3.0,64.0,725401.563,4162635.487,0,26844.5658775,18,18.2040967164629,16.0842436,11.192517699984,10.0696799811122,Point,725401.563,4162635.487,74.00590788,Alive,7,Keep
1462,2170,21.038,13.8,6.49,25.145,46.346,54.126,64.699,20.208,47.803,71.164,80.569,96.66,0.0,725404.35525,4162637.5345,21.0385,11.6460475942004,4.747,1,2169,8,2.031,2.054,2.141,2.07,3.022,2.214,2.09,1.951,1.933,2.716,2.184,2.106,1.996,2.007,4.0,97.0,725404.43,4162637.537,0,26844.5658775,18,14.8314310336882,15.8526204666667,10.0145174991685,9.97682001693503,Point,725404.43,4162637.537,69.02231192,Alive,8,Keep
1422,2096,21.16,13.8,3.691,23.279,46.34,55.645,66.285,13.693,45.237,70.947,81.533,96.693,0.0,725407.41675,4162640.0645,21.16,11.7694809682434,4.541,1,2095,7,1.825,1.845,1.804,1.834,1.364,1.75,1.855,1.807,1.808,1.488,1.802,1.868,1.813,1.821,4.0,99.0,725407.57,4162639.763,0,26844.5658775,18,15.0838356099027,15.9840654619048,10.0168339512285,9.95087669825469,Point,725407.57,4162639.763,69.4225744,Alive,9,Keep
1389,2034,21.579,13.8,7.158,24.476,45.775,62.449,71.756,20.969,45.741,70.776,90.138,102.954,0.0,725410.4185,4162641.5585,21.579,11.2091826880278,4.497,1,2033,8,1.907,2.118,1.993,2.072,3.649,2.068,2.019,2.237,2.171,2.929,2.055,2.068,2.231,2.168,5.0,136.0,725410.565,4162641.679,0,26844.5658775,18,15.8778534672447,16.7990009333333,10.4649250092329,9.76787003872463,Point,725410.565,4162641.679,70.79724636,Alive,10,Keep
1363,1984,21.29,13.6,5.085,26.0,50.332,64.786,73.475,17.666,46.72,74.876,91.022,104.05,3.8,725413.64225,4162643.40775,21.28975,11.7441825318092,4.633,1,1983,6,1.523,1.628,1.59,1.609,1.983,1.681,1.694,1.719,1.647,1.923,1.617,1.685,1.698,1.658,4.0,101.0,725413.587,4162643.402,0,26844.5658775,18,15.9727927627341,16.3520601,10.4700063503788,10.0038333359266,Point,725413.587,4162643.402,69.8490836,Alive,11,Keep
